,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
139,2.0,2.0,1.11986067809821,1.031528843678345,0.15873015873015872,0.05194805194805194,0.21582733812949637,0.1151079136690648,0.09523809523809523,0.03896103896103896,0.14388489208633098,0.16546762589928057,0.050359712230215854,0.13669064748201454,0.03597122302158273,0.06474820143884892,0.09090909090909091,0.06349206349206347,0.05194805194805195,0.0,0.03896103896103896,0.06349206349206347,118.85964912280701,115.95945945945945,0.0,5.0,0.0,1.0,0.0,2.0
140,1.0,1.0,1.107948509043509,1.0311234522066153,0.15625,0.05194805194805194,0.21428571428571427,0.11428571428571434,0.09375,0.03896103896103896,0.1428571428571429,0.16428571428571428,0.050000000000000024,0.13571428571428587,0.03571428571428571,0.06428571428571428,0.09090909090909091,0.062499999999999986,0.05194805194805195,0.0,0.03896103896103896,0.062499999999999986,118.86206896551724,115.95945945945945,3.0,0.0,2.0,0.0,2.0,0.0
141,2.0,1.0,1.1084370335121636,1.0309886609048091,0.15384615384615385,0.05194805194805194,0.2127659574468085,0.11347517730496459,0.1076923076923077,0.03896103896103896,0.148936170212766,0.16312056737588654,0.04964539007092201,0.13475177304964553,0.03546099290780142,0.06382978723404255,0.09090909090909091,0.06153846153846153,0.05194805194805195,0.0,0.03896103896103896,0.06153846153846153,118.86206896551724,115.95945945945945,1.0,0.0,1.0,0.0,0.0,0.0
142,1.0,1.0,1.116099304376406,1.0305672924569067,0.15151515151515152,0.05194805194805194,0.2112676056338028,0.11267605633802821,0.10606060606060606,0.03896103896103896,0.14788732394366202,0.16197183098591553,0.04929577464788735,0.1338028169014086,0.035211267605633804,0.06338028169014084,0.09090909090909091,0.060606060606060594,0.05194805194805195,0.0,0.03896103896103896,0.060606060606060594,118.94915254237289,115.95945945945945,3.0,0.0,2.0,0.0,0.0,0.0
143,1.0,1.0,1.0388308522956289,1.0244130658116193,0.14925373134328357,0.05194805194805194,0.2097902097902098,0.11188811188811194,0.1044776119402985,0.03896103896103896,0.1468531468531469,0.16083916083916086,0.04895104895104897,0.13986013986014,0.03496503496503497,0.06293706293706294,0.09090909090909091,0.05970149253731342,0.05194805194805195,0.0,0.03896103896103896,0.05970149253731342,118.63333333333334,115.95945945945945,4.0,0.0,2.0,0.0,1.0,0.0
144,1.0,1.0,1.082592064897895,1.0275815141480757,0.14705882352941177,0.05194805194805194,0.20833333333333334,0.11111111111111116,0.10294117647058823,0.03896103896103896,0.14583333333333337,0.16666666666666669,0.04861111111111113,0.13888888888888903,0.034722222222222224,0.0625,0.09090909090909091,0.05882352941176469,0.05194805194805195,0.0,0.03896103896103896,0.05882352941176469,118.68852459016394,115.95945945945945,5.0,0.0,1.0,0.0,1.0,0.0
145,2.0,2.0,1.1610402250576672,1.0316241202418814,0.14705882352941177,0.05128205128205127,0.20689655172413793,0.11034482758620695,0.10294117647058823,0.038461538461538464,0.1448275862068966,0.16551724137931037,0.048275862068965544,0.13793103448275876,0.034482758620689655,0.06206896551724138,0.08974358974358974,0.05882352941176469,0.05128205128205128,0.0,0.038461538461538464,0.05882352941176469,118.68852459016394,115.77333333333333,0.0,2.0,0.0,2.0,0.0,2.0
146,2.0,2.0,1.1625398666280122,1.0316459557851492,0.14705882352941177,0.05063291139240505,0.2054794520547945,0.10958904109589046,0.10294117647058823,0.0379746835443038,0.1438356164383562,0.16438356164383564,0.04794520547945208,0.13698630136986317,0.03424657534246575,0.06164383561643835,0.08860759493670886,0.05882352941176469,0.05063291139240506,0.0,0.0379746835443038,0.05882352941176469,118.68852459016394,115.55263157894737,0.0,4.0,0.0,2.0,0.0,2.0
147,2.0,2.0,1.1733888226733702,1.0326284350901802,0.14705882352941177,0.04999999999999998,0.20408163265306123,0.10884353741496604,0.10294117647058823,0.0375,0.1428571428571429,0.163265306122449,0.047619047619047644,0.13605442176870766,0.034013605442176874,0.061224489795918366,0.0875,0.05882352941176469,0.05,0.0,0.0375,0.05882352941176469,118.68852459016394,115.51948051948052,0.0,4.0,0.0,2.0,0.0,2.0
148,1.0,2.0,1.1758970913178919,1.0327666253640846,0.14705882352941177,0.0493827160493827,0.20270270270270271,0.10810810810810816,0.10294117647058823,0.037037037037037035,0.14189189189189194,0.16891891891891894,0.04729729729729732,0.1351351351351353,0.03378378378378379,0.060810810810810814,0.08641975308641975,0.05882352941176469,0.04938271604938271,0.0,0.037037037037037035,0.05882352941176469,118.68852459016394,115.47435897435898,0.0,5.0,0.0,2.0,0.0,2.0
149,2.0,2.0,1.1740259904432053,1.032830378786722,0.14705882352941177,0.04878048780487803,0.20134228187919462,0.10738255033557052,0.10294117647058823,0.036585365853658534,0.1409395973154363,0.1677852348993289,0.0469798657718121,0.13422818791946325,0.03355704697986578,0.06040268456375839,0.08536585365853659,0.05882352941176469,0.04878048780487805,0.0,0.036585365853658534,0.05882352941176469,118.68852459016394,115.37974683544304,0.0,2.0,0.0,2.0,0.0,2.0
150,1.0,1.0,1.16235340482958,1.0324183025293685,0.14492753623188406,0.04878048780487803,0.19999999999999998,0.10666666666666672,0.10144927536231885,0.036585365853658534,0.14000000000000004,0.16666666666666669,0.04666666666666669,0.1333333333333335,0.03333333333333334,0.06,0.08536585365853659,0.05797101449275361,0.04878048780487805,0.0,0.036585365853658534,0.05797101449275361,118.83870967741936,115.37974683544304,2.0,0.0,1.0,0.0,1.0,0.0
151,1.0,1.0,1.1432125724923043,1.0306110039369605,0.14285714285714285,0.04878048780487803,0.1986754966887417,0.1059602649006623,0.1,0.036585365853658534,0.13907284768211925,0.16556291390728478,0.04635761589403976,0.132450331125828,0.033112582781456956,0.059602649006622516,0.08536585365853659,0.05714285714285713,0.04878048780487805,0.0,0.036585365853658534,0.05714285714285713,118.53968253968254,115.37974683544304,1.0,0.0,2.0,0.0,0.0,0.0
152,1.0,1.0,1.138384052046947,1.0308454310126363,0.14084507042253522,0.04878048780487803,0.2039473684210526,0.10526315789473689,0.09859154929577464,0.036585365853658534,0.13815789473684215,0.16447368421052633,0.046052631578947394,0.13157894736842124,0.03289473684210526,0.05921052631578947,0.08536585365853659,0.05633802816901407,0.04878048780487805,0.0,0.036585365853658534,0.05633802816901407,118.28125,115.37974683544304,2.0,0.0,2.0,0.0,2.0,0.0
153,1.0,1.0,1.1016649433660752,1.027994277261511,0.1388888888888889,0.04878048780487803,0.2091503267973856,0.10457516339869286,0.09722222222222221,0.036585365853658534,0.13725490196078435,0.16339869281045752,0.04575163398692813,0.1307189542483662,0.032679738562091505,0.058823529411764705,0.08536585365853659,0.055555555555555546,0.04878048780487805,0.0,0.036585365853658534,0.055555555555555546,117.8,115.37974683544304,3.0,0.0,2.0,0.0,2.0,0.0
154,2.0,2.0,1.0995906517636802,1.028012281745228,0.1388888888888889,0.04819277108433733,0.20779220779220778,0.11038961038961044,0.09722222222222221,0.03614457831325301,0.1363636363636364,0.16233766233766234,0.04545454545454548,0.13636363636363652,0.032467532467532464,0.06493506493506493,0.08433734939759037,0.055555555555555546,0.04819277108433735,0.0,0.03614457831325301,0.055555555555555546,117.8,115.35,0.0,4.0,0.0,2.0,0.0,2.0
155,1.0,2.0,1.058921065181947,1.0313565576738468,0.1388888888888889,0.0476190476190476,0.20645161290322578,0.10967741935483875,0.09722222222222221,0.03571428571428571,0.13548387096774198,0.16774193548387098,0.04516129032258067,0.1354838709677421,0.032258064516129024,0.06451612903225805,0.08333333333333334,0.055555555555555546,0.047619047619047616,0.0,0.03571428571428571,0.055555555555555546,117.8,115.45679012345678,0.0,4.0,0.0,2.0,0.0,1.0
156,2.0,2.0,1.0738482846309274,1.0300894652867347,0.1388888888888889,0.04705882352941175,0.2051282051282051,0.10897435897435902,0.09722222222222221,0.03529411764705882,0.14102564102564108,0.16666666666666669,0.04487179487179489,0.13461538461538478,0.03205128205128205,0.0641025641025641,0.0823529411764706,0.055555555555555546,0.047058823529411764,0.0,0.03529411764705882,0.055555555555555546,117.8,115.39024390243902,0.0,4.0,0.0,2.0,0.0,2.0
157,2.0,2.0,1.075401445484967,1.0307452374052435,0.1388888888888889,0.04651162790697673,0.20382165605095537,0.10828025477707011,0.09722222222222221,0.03488372093023256,0.1401273885350319,0.1656050955414013,0.04458598726114652,0.13375796178343966,0.03184713375796178,0.06369426751592357,0.08139534883720931,0.055555555555555546,0.046511627906976744,0.0,0.03488372093023256,0.055555555555555546,117.8,115.32530120481928,0.0,5.0,0.0,1.0,0.0,2.0
158,1.0,2.0,1.0503535737962515,1.031104344326405,0.1388888888888889,0.04597701149425286,0.2025316455696202,0.1075949367088608,0.09722222222222221,0.034482758620689655,0.13924050632911397,0.1708860759493671,0.04430379746835445,0.13291139240506344,0.03164556962025317,0.06329113924050633,0.08045977011494254,0.055555555555555546,0.04597701149425287,0.0,0.034482758620689655,0.055555555555555546,117.8,115.10714285714286,0.0,2.0,0.0,1.0,0.0,2.0
159,2.0,2.0,1.0446525608460984,1.0331268404010274,0.1388888888888889,0.04545454545454544,0.20125786163522005,0.11320754716981137,0.09722222222222221,0.03409090909090909,0.1383647798742139,0.169811320754717,0.04402515723270443,0.13207547169811337,0.031446540880503145,0.06289308176100629,0.07954545454545456,0.055555555555555546,0.045454545454545456,0.0,0.03409090909090909,0.055555555555555546,117.8,115.03529411764706,0.0,5.0,0.0,1.0,0.0,2.0
160,1.0,1.0,1.085059558354544,1.0381407915384226,0.136986301369863,0.04545454545454544,0.19999999999999993,0.11250000000000004,0.0958904109589041,0.03409090909090909,0.13750000000000004,0.16875,0.050000000000000024,0.13125000000000014,0.0375,0.0625,0.07954545454545456,0.054794520547945195,0.045454545454545456,0.0,0.03409090909090909,0.054794520547945195,117.87878787878788,115.03529411764706,1.0,0.0,2.0,0.0,2.0,0.0
161,1.0,1.0,1.0660166088651335,1.035656765028103,0.13513513513513514,0.04545454545454544,0.1987577639751552,0.11180124223602489,0.0945945945945946,0.03409090909090909,0.1366459627329193,0.17391304347826086,0.049689440993788844,0.1304347826086958,0.037267080745341616,0.062111801242236024,0.07954545454545456,0.05405405405405404,0.045454545454545456,0.0,0.03409090909090909,0.05405405405405404,117.6268656716418,115.03529411764706,2.0,0.0,2.0,0.0,2.0,0.0
162,1.0,1.0,1.0645547717290023,1.0351181918635044,0.13333333333333333,0.04545454545454544,0.1975308641975308,0.11111111111111116,0.09333333333333334,0.03409090909090909,0.13580246913580252,0.17901234567901234,0.04938271604938274,0.12962962962962976,0.037037037037037035,0.06172839506172839,0.07954545454545456,0.05333333333333332,0.045454545454545456,0.0,0.03409090909090909,0.05333333333333332,117.3529411764706,115.03529411764706,1.0,0.0,2.0,0.0,2.0,0.0
163,1.0,1.0,1.1084369863349774,1.0345419325264502,0.13157894736842105,0.04545454545454544,0.20245398773006126,0.11042944785276078,0.09210526315789473,0.03409090909090909,0.1349693251533743,0.17791411042944785,0.049079754601227016,0.128834355828221,0.03680981595092025,0.06134969325153374,0.07954545454545456,0.05263157894736841,0.045454545454545456,0.0,0.03409090909090909,0.05263157894736841,117.23188405797102,115.03529411764706,2.0,0.0,2.0,0.0,2.0,0.0
164,1.0,2.0,1.0930558802899233,1.0357559609688174,0.13157894736842105,0.04494382022471909,0.20121951219512185,0.10975609756097565,0.09210526315789473,0.033707865168539325,0.13414634146341467,0.18292682926829268,0.04878048780487807,0.12804878048780502,0.036585365853658534,0.06097560975609756,0.07865168539325844,0.05263157894736841,0.0449438202247191,0.0,0.033707865168539325,0.05263157894736841,117.23188405797102,114.74418604651163,0.0,1.0,0.0,2.0,0.0,1.0
165,1.0,2.0,1.0661342898201922,1.0358737523603991,0.13157894736842105,0.04444444444444443,0.20606060606060597,0.10909090909090913,0.09210526315789473,0.03333333333333333,0.1333333333333334,0.18181818181818182,0.048484848484848506,0.12727272727272743,0.03636363636363636,0.06060606060606061,0.07777777777777779,0.05263157894736841,0.044444444444444446,0.0,0.03333333333333333,0.05263157894736841,117.23188405797102,114.7816091954023,0.0,5.0,0.0,1.0,0.0,1.0
166,2.0,2.0,1.047179463330698,1.0335529231421394,0.13157894736842105,0.043956043956043946,0.20481927710843364,0.10843373493975908,0.09210526315789473,0.03296703296703297,0.1385542168674699,0.18072289156626506,0.04819277108433737,0.1265060240963857,0.03614457831325301,0.060240963855421686,0.07692307692307694,0.05263157894736841,0.04395604395604396,0.0,0.03296703296703297,0.05263157894736841,117.23188405797102,114.64772727272727,0.0,2.0,0.0,2.0,0.0,2.0
167,2.0,2.0,1.0138018290442148,1.0301070596664115,0.13157894736842105,0.04347826086956521,0.2035928143712574,0.1077844311377246,0.09210526315789473,0.03260869565217391,0.14371257485029942,0.17964071856287425,0.04790419161676649,0.12574850299401213,0.03592814371257485,0.059880239520958084,0.07608695652173915,0.05263157894736841,0.043478260869565216,0.0,0.03260869565217391,0.05263157894736841,117.23188405797102,114.66292134831461,0.0,5.0,0.0,1.0,0.0,2.0
168,1.0,2.0,1.013522388819591,1.030135977628903,0.13157894736842105,0.04301075268817203,0.2023809523809523,0.10714285714285718,0.09210526315789473,0.03225806451612903,0.14285714285714288,0.18452380952380953,0.04761904761904764,0.12500000000000014,0.03571428571428571,0.05952380952380952,0.07526881720430109,0.05263157894736841,0.043010752688172046,0.0,0.03225806451612903,0.05263157894736841,117.23188405797102,114.71111111111111,0.0,4.0,0.0,1.0,0.0,1.0
169,2.0,2.0,1.0125718137822095,1.0300403850190907,0.13157894736842105,0.042553191489361694,0.20118343195266264,0.10650887573964501,0.09210526315789473,0.031914893617021274,0.14201183431952666,0.1834319526627219,0.047337278106508895,0.12426035502958595,0.03550295857988166,0.05917159763313609,0.08510638297872343,0.05263157894736841,0.0425531914893617,0.0,0.0425531914893617,0.05263157894736841,117.23188405797102,114.82417582417582,0.0,4.0,0.0,2.0,0.0,2.0
170,1.0,2.0,1.012086582283424,1.029563043660001,0.13157894736842105,0.04210526315789473,0.19999999999999993,0.10588235294117651,0.09210526315789473,0.03157894736842105,0.14117647058823532,0.18823529411764706,0.047058823529411785,0.1294117647058825,0.03529411764705882,0.058823529411764705,0.08421052631578949,0.05263157894736841,0.042105263157894736,0.0,0.042105263157894736,0.05263157894736841,117.23188405797102,114.8913043478261,0.0,4.0,0.0,2.0,0.0,1.0
171,2.0,2.0,1.0261603868118192,1.0299858914839901,0.13157894736842105,0.04166666666666666,0.19883040935672505,0.10526315789473688,0.09210526315789473,0.031249999999999997,0.14035087719298248,0.1871345029239766,0.04678362573099417,0.12865497076023405,0.03508771929824561,0.05847953216374269,0.09375000000000001,0.05263157894736841,0.041666666666666664,0.0,0.052083333333333336,0.05263157894736841,117.23188405797102,114.88172043010752,0.0,4.0,0.0,2.0,0.0,2.0
172,2.0,2.0,1.0364782111304467,1.031640046245283,0.13157894736842105,0.04123711340206185,0.19767441860465107,0.10465116279069772,0.09210526315789473,0.030927835051546386,0.13953488372093026,0.18604651162790697,0.046511627906976764,0.13372093023255827,0.03488372093023256,0.06395348837209303,0.09278350515463919,0.05263157894736841,0.041237113402061855,0.0,0.05154639175257732,0.05263157894736841,117.23188405797102,114.98936170212765,0.0,5.0,0.0,2.0,0.0,2.0
173,2.0,2.0,1.0488822839717666,1.030910943066732,0.13157894736842105,0.040816326530612235,0.19653179190751438,0.10982658959537576,0.09210526315789473,0.03061224489795918,0.13872832369942198,0.18497109826589594,0.04624277456647401,0.1387283236994221,0.03468208092485549,0.06936416184971098,0.09183673469387757,0.05263157894736841,0.04081632653061224,0.0,0.05102040816326531,0.05263157894736841,117.23188405797102,114.94736842105263,0.0,4.0,0.0,2.0,0.0,2.0
174,1.0,1.0,1.0479769821990392,1.0307123487608691,0.12987012987012986,0.040816326530612235,0.19540229885057464,0.10919540229885062,0.09090909090909091,0.03061224489795918,0.13793103448275865,0.1839080459770115,0.045977011494252894,0.13793103448275873,0.03448275862068965,0.0689655172413793,0.09183673469387757,0.05194805194805194,0.04081632653061224,0.0,0.05102040816326531,0.05194805194805194,117.37142857142857,114.94736842105263,4.0,0.0,2.0,0.0,0.0,0.0
175,1.0,2.0,1.0317092155234142,1.0314018824613125,0.12987012987012986,0.040404040404040394,0.1942857142857142,0.10857142857142861,0.09090909090909091,0.030303030303030297,0.13714285714285715,0.18857142857142858,0.045714285714285735,0.13714285714285723,0.03428571428571428,0.06857142857142856,0.09090909090909093,0.05194805194805194,0.0404040404040404,0.0,0.050505050505050504,0.05194805194805194,117.37142857142857,114.91666666666667,0.0,5.0,0.0,2.0,0.0,2.0
176,2.0,2.0,1.043790233101489,1.031941783693804,0.12987012987012986,0.039999999999999994,0.1931818181818181,0.11363636363636367,0.09090909090909091,0.029999999999999995,0.13636363636363635,0.1875,0.04545454545454548,0.13636363636363644,0.03409090909090909,0.06818181818181818,0.09000000000000002,0.05194805194805194,0.039999999999999994,0.0,0.05,0.05194805194805194,117.37142857142857,114.96907216494846,0.0,4.0,0.0,1.0,0.0,1.0
177,2.0,1.0,1.0021681006800383,1.0266467294701422,0.1282051282051282,0.039999999999999994,0.1920903954802259,0.11864406779661021,0.08974358974358974,0.029999999999999995,0.13559322033898305,0.1864406779661017,0.04519774011299437,0.14124293785310743,0.03389830508474576,0.07344632768361582,0.09000000000000002,0.05128205128205127,0.039999999999999994,0.0,0.05,0.05128205128205127,117.46478873239437,114.96907216494846,2.0,0.0,2.0,0.0,1.0,0.0
178,1.0,1.0,0.9642187656798805,1.020464044086423,0.12658227848101267,0.039999999999999994,0.196629213483146,0.11797752808988768,0.08860759493670886,0.029999999999999995,0.1348314606741573,0.1853932584269663,0.04494382022471912,0.14606741573033716,0.033707865168539325,0.07303370786516854,0.09000000000000002,0.05063291139240505,0.039999999999999994,0.0,0.05,0.05063291139240505,117.47222222222223,114.96907216494846,5.0,0.0,1.0,0.0,1.0,0.0
179,2.0,2.0,0.9640540393564389,1.0218711467714534,0.12658227848101267,0.0396039603960396,0.19553072625698317,0.11731843575418999,0.08860759493670886,0.029702970297029698,0.1340782122905028,0.18435754189944134,0.04469273743016762,0.14525139664804476,0.0335195530726257,0.07262569832402235,0.08910891089108913,0.05063291139240505,0.0396039603960396,0.0,0.04950495049504951,0.05063291139240505,117.47222222222223,115.0,0.0,5.0,0.0,1.0,0.0,1.0
180,1.0,2.0,0.9394064744880068,1.021519816858972,0.12658227848101267,0.039215686274509796,0.19444444444444436,0.11666666666666671,0.08860759493670886,0.02941176470588235,0.13333333333333333,0.18333333333333332,0.04444444444444447,0.14444444444444451,0.03333333333333333,0.07222222222222223,0.08823529411764708,0.05063291139240505,0.039215686274509796,0.0,0.049019607843137254,0.05063291139240505,117.47222222222223,114.8989898989899,0.0,5.0,0.0,1.0,0.0,2.0
181,1.0,1.0,0.9636191020791182,1.0234987849722597,0.125,0.039215686274509796,0.1988950276243093,0.11602209944751385,0.0875,0.02941176470588235,0.13259668508287292,0.18232044198895028,0.04972375690607737,0.14364640883977908,0.03867403314917127,0.07182320441988951,0.08823529411764708,0.04999999999999998,0.039215686274509796,0.0,0.049019607843137254,0.04999999999999998,117.4931506849315,114.8989898989899,4.0,0.0,1.0,0.0,2.0,0.0
182,1.0,1.0,0.9623332376990391,1.0226323068366938,0.12345679012345678,0.039215686274509796,0.2032967032967032,0.11538461538461542,0.08641975308641975,0.02941176470588235,0.13186813186813187,0.1813186813186813,0.04945054945054947,0.14285714285714293,0.038461538461538464,0.07142857142857144,0.08823529411764708,0.0493827160493827,0.039215686274509796,0.0,0.049019607843137254,0.0493827160493827,117.51351351351352,114.8989898989899,5.0,0.0,2.0,0.0,2.0,0.0
183,2.0,2.0,0.9636139139865314,1.0226323068366938,0.12345679012345678,0.04854368932038834,0.2021857923497267,0.12021857923497271,0.08641975308641975,0.029126213592233004,0.13114754098360656,0.18032786885245902,0.04918032786885248,0.1420765027322405,0.03825136612021858,0.07103825136612023,0.08737864077669905,0.0493827160493827,0.03883495145631067,0.0,0.04854368932038835,0.0493827160493827,117.51351351351352,114.77,0.0,0.0,0.0,0.0,0.0,0.0
184,1.0,2.0,0.935055672649081,1.018578004557794,0.12345679012345678,0.048076923076923066,0.2065217391304347,0.1195652173913044,0.08641975308641975,0.02884615384615384,0.13043478260869565,0.1793478260869565,0.048913043478260886,0.14673913043478268,0.03804347826086957,0.07065217391304349,0.08653846153846155,0.0493827160493827,0.03846153846153845,0.0,0.04807692307692308,0.0493827160493827,117.51351351351352,114.7128712871287,0.0,2.0,0.0,2.0,0.0,1.0
