F1,F2,F3,F4,F5,F6,point_victor
0.668136213,1.4294299,90.8352105,0.036495418,0.089776848,0.027839447,0
0.659906646,1.405779136,90.94019401,0.04282129,0.088185765,0.027548209,0
0.661229433,2.510929978,91.27646271,0.041890393,0.101351273,0.021534508,1
0.662382817,2.534580742,91.05764132,0.082562744,0.099502468,0.021389811,0
0.655534704,1.452879454,91.33416601,0.123484645,0.097700577,0.021251143,0
0.653111412,-1.93054809,91.28359253,0.122528813,0.095526497,0.02062701,0
0.652459901,-2.320828771,91.10738106,0.121611214,0.09343938,0.020039883,0
0.65594627,-2.663496411,90.92830807,0.120729599,0.098688053,0.019486478,0
0.653654308,-3.760490088,91.0426281,0.119881892,0.103734854,0.026731079,0
0.656202504,-3.0936169,91.20245774,0.119066175,0.101611001,0.021112543,0
0.623094921,-3.06446595,91.36583973,0.118280669,0.099565809,0.020595235,0
0.616772362,-3.778952179,91.58181044,0.117523727,0.097594988,0.020103629,1
0.617276264,-2.663496411,91.73810797,0.116793819,0.107795282,0.0196358,1
0.618223868,2.189646682,91.9869802,0.112439575,0.106169682,0.026579761,1
0.614656777,2.189646682,92.06422834,0.108441432,0.104576412,0.021772046,1
0.615460992,1.844712622,92.29134086,0.104754872,0.103016871,0.028444411,1
0.603816119,2.213096236,92.24359266,0.101342678,0.101491866,0.023765876,0
0.595267763,2.534580742,92.41554302,0.098173476,0.100001757,0.019240735,0
0.591920167,1.821263068,92.60134945,0.12559405,0.098546571,0.025631072,0
0.583151436,2.142546364,92.60028744,0.121709826,0.102998321,0.025407532,1
0.581166157,2.189646682,92.65043763,0.11807992,0.101520362,0.025190978,0
0.585212786,1.060845076,92.62304467,0.114679056,0.100078956,0.024981087,1
0.577760966,2.510929978,92.4071126,0.116351321,0.098673321,0.024777557,1
0.572394358,2.165995918,92.30912138,0.113272787,0.09730261,0.024580102,1
0.575227598,2.534580742,92.29538955,0.110367437,0.09596593,0.024388454,1
0.572325369,-2.320828771,92.13967716,0.10981985,0.094495144,0.023898465,1
0.57548764,-3.778952179,92.19686922,0.109287909,0.093066379,0.023429377,1
0.578889716,-3.778952179,92.34,0.108770951,0.091677862,0.019264082,0
0.582915781,-3.760490088,92.40034535,0.108268354,0.099739593,0.01888435,0
0.571123753,-3.80810313,92.45781711,0.107779527,0.098297703,0.018520291,0
0.590045714,-3.046003859,92.61276707,0.107303911,0.096894784,0.026472521,0
0.592878777,-3.046003859,92.69307086,0.106840978,0.095529275,0.025948225,1
0.594725856,-2.663496411,92.77967208,0.106390227,0.094199701,0.02544524,1
0.579831185,1.797813514,92.68051068,0.103751671,0.093071884,0.030586487,1
0.581916274,2.510929978,92.4932269,0.101253756,0.091967437,0.030417785,0
0.580578788,2.902964356,92.45908092,0.098884964,0.090885941,0.030253354,0
0.584434446,1.797813514,92.54522371,0.09663503,0.089826949,0.030093034,1
0.581416444,2.534580742,92.68410601,0.094494779,0.088789989,0.029936672,1
0.588410198,-3.43628454,92.62216208,0.094107956,0.09216058,0.034330791,0
0.60021464,-3.80810313,92.72344678,0.093730454,0.09099271,0.033759833,1
0.610962839,-3.417822449,92.7187632,0.09336194,0.089852646,0.033208947,0
0.611003738,-2.692647361,92.76863711,0.093002097,0.088739408,0.045590792,1
0.618886159,1.037395522,92.64814512,0.090998641,0.087777654,0.045396932,0
0.618303215,2.902964356,92.46133138,0.089087982,0.086834456,0.049849983,0
0.610018691,1.821263068,92.45224845,0.087263491,0.085909445,0.054201828,0
0.608347945,1.821263068,92.23652891,0.08551917,0.085002242,0.053917749,0
0.607030094,2.142546364,92.35964689,0.083849581,0.084112465,0.053639983,1
0.568748397,-3.778952179,92.42528551,0.083535872,0.083141949,0.052789946,1
0.56606032,-3.388671498,92.46223291,0.083228982,0.082192532,0.051968495,0
0.576555756,-2.692647361,92.48922096,0.082928693,0.081263532,0.051174133,0
0.573215453,-3.0936169,92.53194499,0.082634792,0.080354298,0.041526936,0
0.57001769,1.821061858,92.4601888,0.081060985,0.075455304,0.045558841,0
0.559604293,1.452879454,92.44795753,0.079551631,0.074770423,0.049506747,0
0.562340521,2.166197128,92.44412657,0.078102646,0.077909144,0.053373253,0
0.556416953,2.189646682,92.40978576,0.076710296,0.077204683,0.053039488,1
0.560023002,-2.692647361,92.34404055,0.076445477,0.076347286,0.052329793,0
0.570099391,-3.778952179,92.3694844,0.076185954,0.079206546,0.051640555,0
0.575543274,-3.43628454,92.33852058,0.07593157,0.078346306,0.050970833,1
0.571279807,-3.0936169,92.3320112,0.075682174,0.077502934,0.042087442,0
0.582432583,-3.035315,92.26448605,0.075437621,0.083254974,0.039015303,1
0.572143968,2.189646682,92.22413503,0.074123447,0.082543977,0.03876837,1
0.567890935,2.189646682,92.27362481,0.072858606,0.081842828,0.042372747,1
0.56242525,2.510929978,92.2922899,0.071640227,0.081151472,0.045909116,0
0.562257874,1.77416275,92.2922899,0.073467156,0.080469838,0.045604679,0
0.563533048,1.797813514,92.14818338,0.075279875,0.079797844,0.04530588,0
0.566357221,1.037395522,92.25835003,0.074131234,0.079135395,0.048718008,0
0.57565095,-3.43628454,92.1404369,0.073863378,0.078354238,0.048170333,1
0.611115504,-3.778952179,92.17445141,0.073600348,0.083692029,0.047635986,1
0.608712497,-3.0936169,92.2655791,0.073342015,0.082884138,0.044758946,0
0.607488061,-3.778952179,92.28215564,0.073088254,0.082090545,0.044270556,1
0.610691426,-3.778952179,92.32639589,0.072838945,0.081310876,0.043793638,0
0.610762206,1.797813514,92.45254529,0.071751198,0.080672913,0.043519572,0
0.623539264,1.821263068,92.31497934,0.070698888,0.080043412,0.043250232,1
0.638438814,1.452678244,92.31497934,0.072425159,0.079422295,0.042985495,0
0.64251142,2.534580742,92.3258749,0.071415154,0.078809473,0.042725246,1
0.638923374,1.797813514,92.2213165,0.070435911,0.078204855,0.04246937,1
0.639891481,-3.046003859,92.28498634,0.070188519,0.077501514,0.042025946,0
0.640723772,-2.663496411,92.18276175,0.069945216,0.076809799,0.041592582,0
0.643265215,-3.40713359,92.16436061,0.069705902,0.079161809,0.041168909,0
0.674733045,-3.760490088,92.17102453,0.069470479,0.083977118,0.046082478,0
0.681100347,-3.0936169,92.24931463,0.069238853,0.083249915,0.043988231,0
0.688431893,-2.320828771,92.17733824,0.069010933,0.082534347,0.048698511,1
0.701700477,-3.035315,92.10932418,0.068786631,0.081830138,0.048171919,0
0.700526245,-3.06446595,92.01633338,0.071094678,0.081137018,0.052685275,1
0.708988427,-3.778952179,92.08194234,0.070857602,0.085748798,0.050051761,1
0.711550246,-4.150770769,92.15791794,0.070624201,0.085036047,0.049508533,1
0.712306532,-3.80810313,92.18384105,0.07039439,0.084334262,0.052084699,0
0.717334385,-2.320828771,92.2487333,0.070168089,0.083643191,0.054288076,0
0.719944215,-3.43628454,92.30198926,0.069945216,0.082962591,0.053710349,1
0.725786475,-3.40713359,92.3653942,0.069725695,0.082292225,0.064400241,1
0.710567241,2.534580742,92.27718888,0.068806883,0.084499522,0.064197719,0
0.713610651,2.902964356,92.36470937,0.067915091,0.083931701,0.063998198,0
0.712526816,1.821263068,92.38255084,0.067049056,0.083370309,0.063801611,1
0.701124853,2.534580742,92.41762973,0.06855183,0.082815297,0.063607893,0
0.698004008,2.534580742,92.50416971,0.067716854,0.082266614,0.061505275,1
0.696380575,1.821263068,92.59933005,0.069215054,0.081724205,0.061330865,1
0.691033743,1.797813514,92.53859852,0.068407941,0.081188012,0.061158947,1
0.677818664,2.902964356,92.41858955,0.06762183,0.080657971,0.060989467,1
0.675163516,-3.760490088,92.38929352,0.067397265,0.082656982,0.060344653,0
0.635325319,-3.035315,92.3888399,0.067175841,0.082040965,0.059714269,1
0.6391837,-3.40713359,92.39394751,0.066957492,0.086139343,0.05726576,1
0.639482265,-3.43628454,92.43181728,0.066742155,0.085507807,0.059460864,0
0.636171592,-3.388671498,92.49583605,0.066529768,0.089526297,0.05705728,0
0.637277598,-2.663496411,92.51016853,0.066320271,0.088880312,0.056485595,1
0.64585382,-3.778952179,92.55587345,0.066113604,0.090742726,0.055925976,0
0.639071544,-3.778952179,92.61982715,0.065909712,0.094645174,0.057807093,0
0.634597146,-2.70333622,92.67868214,0.065708538,0.093977983,0.051732603,0
0.638915314,-4.150770769,92.73618415,0.065510029,0.097807317,0.049478353,0
0.622878179,2.189646682,92.65285654,0.064772713,0.097210426,0.049372465,0
0.618408586,2.166197128,92.53977499,0.064054119,0.096619957,0.047543675,1
0.617473461,2.510929978,92.53637326,0.063353485,0.096035844,0.05007441,0
0.613581378,2.902964356,92.51738592,0.062670091,0.095458022,0.052572491,0
0.615605101,1.797813514,92.55563199,0.062003255,0.094886422,0.055038545,0
0.61811826,-3.760490088,92.53110138,0.061819675,0.094249914,0.054521257,0
0.621331675,-3.778952179,92.54703138,0.061638419,0.093621463,0.05234452,0
0.623918097,-3.80810313,92.53794118,0.061459443,0.093000917,0.051857959,1
0.625631584,-3.0936169,92.54856688,0.061282704,0.092388127,0.051380916,1
0.628665589,1.4294299,92.48417299,0.0626356,0.091854012,0.051260015,1
0.607305016,1.821263068,92.5416982,0.061996539,0.091325394,0.053633778,1
0.609074311,0.73956178,92.53348031,0.063342496,0.090802216,0.05350054,1
0.606680567,1.037395522,92.61299705,0.062720304,0.090284423,0.053368927,0
0.590795129,1.452879454,92.68071746,0.062111907,0.089771954,0.053238909,0
0.58708919,2.189646682,92.71821391,0.061516811,0.089264753,0.053110457,0
0.588615071,-3.40713359,92.72860862,0.061331451,0.088702407,0.052636631,0
0.581122383,-2.692647361,92.73877978,0.061148297,0.088146755,0.052171777,0
0.584164552,-2.663496411,92.66843818,0.060967311,0.087597679,0.051715629,1
0.574774059,-2.663496411,92.58088308,0.060788455,0.087055064,0.051267933,1
0.573177517,-3.43628454,92.63713464,0.06061169,0.086518794,0.054546877,0
0.571654068,-2.663496411,92.56864108,0.062304188,0.08598876,0.057757127,1
0.573293218,-3.778952179,92.53915089,0.062120705,0.085464854,0.059592901,1
0.584575302,-2.663496411,92.55061933,0.061939331,0.084946969,0.06548132,0
0.587068881,2.142546364,92.55061933,0.063198323,0.084495355,0.065352513,0
0.585875704,1.08429463,92.55061933,0.064448676,0.08404801,0.06522517,0
0.583894067,1.797813514,92.57777396,0.06387586,0.083604897,0.065099265,1
0.575482913,1.821263068,92.47995,0.063314667,0.083165973,0.064974776,0
0.574923424,1.821061858,92.47098818,0.062764714,0.080551108,0.067108065,1
0.572561438,2.534580742,92.4712241,0.06222563,0.080147027,0.066973799,0
0.573036578,-0.82578118,92.50910267,0.062038337,0.079668532,0.064954069,1
0.568770964,-2.320828771,92.42314439,0.061853101,0.079195296,0.064409856,0
0.569113972,-3.778952179,92.45639876,0.06166989,0.078727231,0.063875243,0
0.566554972,-3.06446595,92.47176502,0.06148867,0.078264254,0.063349969,0
0.578215145,-3.0936169,92.52525812,0.061309409,0.077806282,0.058313375,0
0.580363609,-2.320828771,92.43819209,0.061132076,0.077353235,0.057843166,0
0.571810658,2.189646682,92.34992163,0.060615369,0.078961219,0.059893817,1
0.570321516,1.405779136,92.34992163,0.06181695,0.078583246,0.059774284,1
0.570808347,2.534580742,92.39932498,0.061310872,0.078208289,0.059656015,0
0.582217206,2.166197128,92.31806152,0.060814262,0.077836335,0.058150486,0
0.566242401,2.510929978,92.31550484,0.060326829,0.077467368,0.060156583,1
0.57060056,1.4294299,92.30038304,0.059848295,0.077101373,0.060038171,0
0.574639959,-3.43628454,92.33642916,0.059674958,0.076670693,0.059567954,1
0.625876563,-4.150770769,92.35935317,0.059503407,0.079737446,0.057745668,0
0.632091364,-3.417822449,92.36951955,0.059333616,0.082772745,0.055944934,1
0.634235242,-3.06446595,92.32247295,0.059165558,0.082319721,0.055511343,1
0.635308527,1.797813514,92.24949724,0.058702642,0.081938937,0.057462767,1
0.639916841,2.189646682,92.26865581,0.058247997,0.081561179,0.057354612,0
0.633965253,2.558030296,92.28330298,0.057801379,0.081186428,0.057247545,0
0.636546908,2.166197128,92.31366308,0.057362558,0.080814666,0.057141548,0
0.632761704,-2.320828771,92.25132672,0.058800586,0.080383955,0.056708895,0
0.644837266,-2.663496411,92.2501124,0.058634477,0.081788949,0.056283186,1
0.647487715,-3.43628454,92.20927767,0.058470005,0.081357682,0.055864247,1
0.64786335,-3.075154809,92.24381912,0.058307145,0.080930643,0.051310777,0
0.64865414,-2.692647361,92.19986133,0.058145874,0.08050777,0.050936171,0
0.642305477,2.510929978,92.2096872,0.0577147,0.08015092,0.052803169,0
0.644215374,1.08449584,92.12907978,0.057290845,0.079796799,0.052700951,1
0.641362875,2.534580742,92.18213929,0.056874104,0.079445389,0.052599717,0
0.638718771,1.797813514,92.19183455,0.056464281,0.079096674,0.052499451,1
0.639695785,-3.778952179,92.21427478,0.056310616,0.080455417,0.052124974,0
0.651204135,-2.320828771,92.15595032,0.056158408,0.080047958,0.051756182,0
0.657141648,-3.0936169,92.20487726,0.056007636,0.079644344,0.047397972,0
0.673662987,-3.43628454,92.22663644,0.055858279,0.079244519,0.048965516,0
0.642290582,-3.80810313,92.24056788,0.055710318,0.078848431,0.053950264,0
0.636049597,2.142546364,92.3221146,0.055314304,0.078512917,0.053852484,0
0.631604961,2.189646682,92.34936556,0.054924738,0.078179876,0.05375561,0
0.631730901,1.452879454,92.28695918,0.054541446,0.077849292,0.053659629,1
0.615825126,2.902964356,92.20384966,0.054164263,0.07752115,0.053564529,0
0.612453168,2.165995918,92.22058544,0.053793027,0.077195434,0.053470296,1
0.604780844,2.166197128,92.13270811,0.054887402,0.076872127,0.053376921,0
0.605472708,1.821061858,92.14271571,0.054520999,0.074836774,0.055111963,0
0.60639944,0.715911016,92.14271571,0.055606822,0.074534721,0.055012034,0
0.597772185,2.902964356,92.15956299,0.055244914,0.074234712,0.054913001,1
0.58865847,2.534580742,92.15863803,0.054888351,0.073936738,0.054814853,0
0.463450573,2.166197128,41.41815154,0,0,0.403893534,0
0.515322977,1.821263068,36.93118512,0,0,0,0
0.517508482,1.797813514,36.35593302,0,0,0.201946767,1
0.543992742,2.166197128,35.55058007,0,0,0.046692581,1
0.537400651,2.534580742,35.34348931,0,0,0.035019436,0
0.567254677,2.165995918,36.98871033,0.064231936,0,0.028015549,1
0.552761959,1.797813514,36.73395583,0.053526613,0.112940142,-0.020623008,0
0.551576312,2.534580742,37.79406328,0.144593589,0.096805836,-0.017676864,0
0.547424608,2.510929978,38.27344003,0.127890413,0.084705106,0.035019436,1
0.543588936,2.189646682,39.17466833,0.114655317,0.075293428,0.076005447,1
0.543535245,-3.075154809,90.23370432,0.111086876,0.067764085,0.042023323,0
0.546993984,-3.40713359,92.45366241,0.108167242,0.061603714,0.038203021,0
0.550444457,-3.778952179,90.08570712,0.105734215,0.087299327,0.035019436,0
0.577105922,-3.43628454,90.56669804,0.103675499,0.080583994,0.012032111,1
0.579131957,-3.43628454,91.03288924,0.101910885,0.074827995,0.011172674,0
0.581657336,-3.046003859,90.89969175,0.100381553,0.115015518,0.010427829,0
0.579588311,1.4294299,90.41334224,0.091864214,0.107827048,0.035019436,0
0.576894007,2.189646682,90.75587872,0.084700836,0.101484281,0.032959469,0
0.578163884,1.107945394,91.33776835,0.078589057,0.095846265,0.031128387,0
0.578163884,-0.41289059,90.75176978,0.073310932,0.090801725,0.050747606,0
0.582289058,-2.320828771,91.35432983,0.072465775,0.086261639,0.048210225,0
0.582351123,-2.663496411,91.3067593,0.071701109,0.082153942,0.033351844,0
0.588072777,-3.0936169,91.51642201,0.071005959,0.078419672,0.019844224,1
0.588116915,-3.40713359,90.88496727,0.070371256,0.075010121,0.03654202,1
0.593393233,-3.760490088,90.89303984,0.069789445,0.071884699,0.035019436,0
0.587135017,2.510929978,91.07547694,0.065493659,0.069009311,0.033618658,1
0.587901694,1.4294299,90.76052641,0.061709113,0.066355107,0.032325633,1
0.585394518,2.510929978,90.86838618,0.058348278,0.06389751,0.031128387,1
0.586315381,0.73956178,90.44653464,0.055342715,0.061615456,0.030016659,1
0.584357679,2.558030296,90.43240564,0.052638107,0.059490785,0.028981602,0
0.584015897,1.821061858,90.7648408,0.050190777,0.048678398,0.041478666,0
0.588541644,-4.150770769,90.77156795,0.049845444,0.046823309,0.040140645,1
0.606429606,-3.40713359,90.19665572,0.049521694,0.045084163,0.030642006,0
0.595757886,-2.320828771,90.11615175,0.049217565,0.04345042,0.029713461,0
0.595294162,-3.40713359,89.48399226,0.048931327,0.041912779,0.028839535,1
0.586949122,-3.40713359,89.68008855,0.048661445,0.040463004,0.028015549,1
0.581463835,1.452879454,89.42204689,0.055447399,0.039514217,0.027237339,0
0.585670217,1.08429463,89.42204689,0.061935841,0.038601221,0.026501195,1
0.585380869,1.844712622,89.78363393,0.059689889,0.030045452,0.036432572,1
0.583530985,1.4294299,89.57354186,0.057609136,0.029521136,0.035498403,0
0.583827295,1.452678244,89.85554044,0.055675339,0.021940353,0.044708282,0
0.576976354,2.142546364,89.85554044,0.061706078,0.021703399,0.043617836,1
0.587413727,2.166197128,89.90788839,0.059835121,0.021456168,0.042579316,0
0.577938224,1.4294299,89.66415849,0.08628311,0.021201633,0.041589099,1
0.57460098,0.347527402,89.66415849,0.090958113,0.020942192,0.040643893,0
0.567578991,2.534580742,89.89868435,0.114655317,0.020679784,0.039740695,1
0.567916819,2.534580742,89.67269245,0.11133212,0.020415974,0.038876767,1
0.565363469,2.166197128,89.41467913,0.115034334,0.020152028,0.038049601,1
0.56723043,1.797813514,89.254402,0.111936694,0.019888966,0.037256901,1
0.579872871,2.534580742,89.26034008,0.109005888,0.019627607,0.031112561,0
0.57492843,1.405779136,89.42769669,0.112651705,0.019368608,0.03049031,0
0.582632893,2.165995918,89.60582874,0.131826194,0.019112492,0.037811941,0
0.574315159,1.405779136,89.51969473,0.128606988,0.01885967,0.037084789,0
0.57667787,2.166197128,89.32014509,0.131604204,0.018610465,0.036385076,1
0.581094104,2.902964356,89.40013253,0.128575015,0.018365123,0.035711278,0
0.583500076,1.821061858,89.58773727,0.125685043,0.013709146,0.042405501,1
0.586166591,-2.692647361,89.21230318,0.124850862,0.013149006,0.04164826,1
0.59627591,-3.43628454,89.42124041,0.124045951,0.012608519,0.040917589,1
0.601175237,-3.035315,89.11745667,0.123268795,0.01208667,0.040212113,0
0.605791911,-3.40713359,89.48783916,0.122517983,0.017852868,0.046376205,1
0.601704202,-3.06446595,89.56288475,0.12714486,0.017261009,0.062601816,0
0.605343627,-3.388671498,89.85916793,0.126355123,0.016688554,0.089844024,0
0.601410986,1.452879454,89.75532797,0.128844736,0.016565266,0.089120545,0
0.598618796,2.166197128,89.54176271,0.126188115,0.016439056,0.088420034,1
0.598153795,1.821061858,89.62362551,0.12364251,0.016310529,0.087741414,1
0.595017986,1.821263068,89.4826186,0.126141834,0.016180214,0.087083675,1
0.593937459,1.405779136,89.42228728,0.141272066,0.016048568,0.086445867,1
0.595324973,2.902964356,89.58951173,0.155733241,0.01591599,0.09185536,0
0.5927684,2.165995918,89.59224813,0.152766226,0.015782827,0.091166139,0
0.606882416,1.797612304,89.74826347,0.149913004,0.015649381,0.090496896,0
0.604912473,2.510929978,89.72491991,0.14716702,0.015515914,0.095616681,0
0.6012024,1.821263068,89.58507138,0.144522223,0.024926891,0.091187891,1
0.600798178,2.534580742,89.73867594,0.141973013,0.024661476,0.090546231,1
0.605616048,1.08449584,89.61129868,0.139514203,0.024400267,0.08992215,0
0.603880825,-3.06446595,89.57295437,0.138860231,0.023886972,0.087358921,1
0.603995081,-3.075154809,89.72280193,0.138223698,0.023387363,0.068048389,0
0.604724803,-3.388671498,89.94946,0.137603916,0.03181723,0.062934729,0
0.596862128,-3.778952179,90.17575944,0.137000233,0.040028139,0.058010609,1
0.594953115,1.797612304,90.32269527,0.134692777,0.039597104,0.062774359,0
0.590223603,2.534580742,90.43679821,0.13246389,0.039173976,0.062304931,1
0.592738145,0.347527402,90.43679821,0.134324033,0.038758623,0.061847239,1
0.590809181,1.821263068,90.55315011,0.132190899,0.038350904,0.061400848,0
0.58642566,2.534580742,90.47625502,0.130126249,0.037950675,0.060965345,1
0.595700972,-3.43628454,90.43912953,0.129559996,0.037344136,0.056410366,0
0.596737354,-3.06446595,90.29365795,0.129007226,0.036752038,0.055149812,0
0.607740497,-3.075154809,90.34193957,0.128467461,0.036173872,0.03975828,1
0.614614226,-3.40713359,90.03180912,0.12794025,0.035609151,0.039036921,1
0.613623393,-3.06446595,90.12838946,0.127425158,0.042846388,0.035316301,1
0.61717583,-3.778952179,90.26055774,0.126921773,0.046422668,0.039282648,1
0.599604172,-1.587880451,90.26026363,0.1264297,0.045761828,0.038635039,0
0.609400805,-3.075154809,90.25998682,0.125948562,0.045115673,0.056624824,0
0.609239162,1.844712622,90.36490701,0.12404477,0.041652769,0.060757347,0
0.606939035,2.534580742,90.46601193,0.122199791,0.041292572,0.060409885,0
0.598649086,1.037395522,90.46601193,0.123864196,0.040937068,0.060069895,1
0.593057905,1.797813514,90.30464251,0.122092003,0.040586258,0.059737139,1
0.590162488,1.797612304,90.40325715,0.120371626,0.04024013,0.063662899,0
0.590238629,-3.80810313,90.47363119,0.119913832,0.039672619,0.062477053,1
0.591728573,-3.778952179,90.57904046,0.119465478,0.046102798,0.061344397,0
0.592182713,-3.778952179,90.70379652,0.119026274,0.045487046,0.060260995,0
0.594338482,-3.417822449,90.4022956,0.118595942,0.044883733,0.059223313,0
0.585394724,1.4294299,90.33088499,0.116961147,0.044518533,0.058888682,0
0.581709662,1.77416275,90.24434502,0.115372611,0.044157976,0.058560677,0
0.581885865,2.165995918,90.25848257,0.113828339,0.043802046,0.058239104,1
0.579623199,2.534580742,90.31742234,0.112326451,0.043450716,0.057923775,0
0.575420568,2.534580742,90.43569734,0.110865176,0.043103957,0.05761451,1
0.579482894,-3.778952179,90.24649134,0.110482843,0.042567936,0.054138086,1
0.579518411,-3.035315,90.19576688,0.113137532,0.04204203,0.053236647,1
0.578550606,-3.778952179,90.27287159,0.112741109,0.047859046,0.052370937,0
0.577318103,-3.035315,90.43491894,0.112352026,0.047293886,0.051538629,1
0.580549175,2.166197128,90.45630312,0.11093008,0.046932893,0.054985067,0
0.580538862,1.821061858,90.37455226,0.109545223,0.04657637,0.054697083,0
0.578311588,1.42922869,90.36434707,0.108195976,0.046224285,0.054414288,0
0.578487063,2.534580742,90.39628764,0.109748436,0.045876602,0.054136544,1
0.579922127,1.797813514,90.46333534,0.108440906,0.045533282,0.053863715,1
0.574413856,1.037395522,90.53856256,0.117347203,0.045194283,0.053595672,1
0.575832817,-3.06446595,90.47612347,0.116979743,0.044696115,0.052790271,1
0.57930254,-3.417822449,90.54351204,0.119387237,0.044206537,0.052014048,1
0.585075053,-3.760490088,90.63874209,0.119008623,0.043725327,0.049010409,0
0.579454923,-3.388671498,90.77000606,0.118636425,0.048994992,0.046070795,0
0.575475275,-3.035315,90.61917434,0.118270484,0.054176092,0.045409701,0
0.576167051,2.166197128,90.64720133,0.11689592,0.053787279,0.045204848,1
0.580150565,1.405779136,90.69415047,0.118208575,0.053403235,0.045003382,1
0.578375249,2.510929978,90.70088683,0.119509512,0.053023909,0.044805218,0
0.577795126,2.165995918,90.7601675,0.118187582,0.050355906,0.047893964,0
0.573500218,1.821263068,90.75163066,0.116895884,0.050015252,0.047675685,1
0.56312503,1.08449584,90.67336144,0.125629673,0.049678406,0.047460899,1
0.556236489,2.534580742,90.74444394,0.12427035,0.049345337,0.047249522,1
0.560812894,1.4294299,90.67287047,0.122941308,0.051929015,0.047041474,1
0.560869166,-3.778952179,90.77954818,0.122585693,0.051421128,0.046402772,0
0.557756582,-2.70333622,90.87223954,0.122235591,0.050921115,0.037172222,1
0.560789709,-3.06446595,90.73907273,0.121890876,0.053274572,0.039828113,0
0.562379968,-2.70333622,90.73895093,0.121551424,0.052768044,0.039366722,1
0.563187646,-3.760490088,90.72901768,0.121217115,0.052269191,0.036919724,1
0.564184449,-3.778952179,90.81715964,0.120887833,0.056872884,0.034515147,0
0.569864114,1.060845076,90.74296274,0.119619287,0.056510362,0.034350091,0
0.551234548,2.166197128,90.78129372,0.118378298,0.056151731,0.03418748,0
0.54771348,1.452879454,90.70942922,0.117163948,0.055796956,0.03402726,0
0.542681191,1.060845076,90.75584988,0.115975358,0.055446003,0.03386938,1
0.544874245,1.797813514,90.67329055,0.114811691,0.055098836,0.036640552,0
0.552241124,-3.760490088,90.67962426,0.114510321,0.054613808,0.036236557,0
0.550979003,1.821061858,90.74639924,0.113375081,0.054277319,0.036064639,1
0.544746445,2.189646682,90.68265326,0.112263104,0.053944393,0.035895159,0
0.546614558,-2.70333622,90.70581974,0.111974378,0.053479714,0.033648972,0
0.547238089,-3.0936169,90.8118838,0.11168969,0.053021534,0.025692313,0
0.560158925,2.165995918,90.71678404,0.110608237,0.055274103,0.025555469,1
0.562491209,1.452879454,90.62798251,0.10954845,0.054943076,0.025420512,1
0.563934257,-3.046003859,90.71367395,0.111475104,0.05448612,0.025182374,0
0.563243185,-2.27321573,90.59443478,0.113375546,0.054035381,0.024949668,1
0.553388164,1.821263068,90.49164486,0.11231459,0.053720101,0.023037606,0
0.552223638,2.510929978,90.52213738,0.111274243,0.053407978,0.022921785,0
0.556568902,-2.692647361,90.6687945,0.110986852,0.052975147,0.022709537,1
0.561038857,-4.150770769,90.74020165,0.110703267,0.05254805,0.020754944,0
0.564142657,2.166197128,90.62095856,0.111803344,0.052250406,0.020655159,1
0.565274504,2.189646682,90.65176305,0.110795971,0.051955637,0.020556679,0
0.564958821,1.4294299,90.62435778,0.109807466,0.051663719,0.020459477,0
0.575631773,1.821061858,90.62031205,0.108837286,0.049535176,0.022969294,1
0.575327195,2.166197128,90.54882468,0.107884906,0.053611699,0.022857874,1
0.576965206,2.902964356,90.53825553,0.106949824,0.05331909,0.022747872,0
0.577218996,1.452678244,90.57564494,0.106031554,0.051245494,0.025195551,1
0.576479407,-3.80810313,90.48383405,0.10576309,0.050833449,0.02498063,0
0.579399392,-3.760490088,90.50801447,0.105497982,0.050426555,0.024770206,1
0.589270441,-2.645034319,90.54618847,0.105236167,0.050024715,0.024564108,1
0.589076202,-3.40713359,90.45937538,0.104977584,0.049627836,0.022733685,1
0.592877402,-2.692647361,90.46129645,0.104722175,0.049235826,0.02092726,1
0.587832377,2.189646682,90.5124314,0.103836422,0.048991294,0.020831104,0
0.587322035,2.189646682,90.57688234,0.102966271,0.048748631,0.020736115,0
0.588910689,1.476329008,90.56883919,0.102111297,0.048507833,0.023075363,1
0.592495464,1.4294299,90.50108701,0.101271093,0.048268899,0.025386597,0
0.609010328,-2.30236668,90.48885202,0.101030704,0.047899944,0.025188039,0
0.609470078,-3.417822449,90.35906399,0.10079316,0.047535355,0.024993238,0
0.60437548,-2.663496411,90.18545487,0.10055841,0.047175056,0.024802067,1
0.603878446,-2.320828771,90.27946522,0.100326406,0.046818971,0.023071623,0
0.604461959,-3.80810313,90.27789484,0.1000971,0.046467026,0.022896322,1
0.601025075,-2.27321573,90.27783235,0.099870445,0.04611915,0.022724202,1
0.606490424,-3.046003859,90.36771985,0.10149214,0.045775273,0.022555158,1
0.607458595,-3.0936169,90.41639386,0.101260104,0.045435326,0.016473151,1
0.609455682,1.797813514,90.47203358,0.100445264,0.045231121,0.0163806,1
0.607212579,2.142546364,90.51620597,0.099644168,0.045028202,0.018570979,1
0.586144742,1.797813514,90.57659035,0.098856456,0.044826576,0.020736747,1
0.576866051,2.166197128,90.52412414,0.098081781,0.044626249,0.020621928,1
0.579252306,-3.417822449,90.53969368,0.097862491,0.044304976,0.020505897,1
0.581801012,-3.80810313,90.56107796,0.097645625,0.043987254,0.020391186,1
0.579741269,-3.035315,90.42153784,0.099195755,0.043673023,0.020277773,0
